867
[18, 27, 250]
[18, 39, 251]
[18, 40, 252]
[18, 42, 253]
[18, 51, 254]
[18, 57, 255]
[18, 63, 256]
[19, 10, 257]
[19, 26, 258]
[19, 35, 259]
[19, 36, 260]
[19, 38, 261]
[19, 40, 262]
[20, 3, 263]
[20, 9, 264]
[20, 26, 265]
[20, 30, 266]
[20, 40, 267]
[20, 41, 268]
[20, 47, 269]
[20, 59, 270]
[21, 5, 271]
[21, 9, 272]
[21, 14, 273]
[21, 15, 274]
[21, 16, 275]
[21, 22, 276]
[21, 25, 277]
[21, 30, 278]
[21, 35, 279]
[21, 37, 280]
[21, 40, 281]
[21, 47, 282]
[21, 49, 283]
[21, 56, 284]
[21, 57, 285]
[21, 59, 286]
[21, 60, 287]
[22, 11, 288]
[22, 20, 289]
[22, 35, 290]
[22, 37, 291]
[22, 39, 292]
[22, 41, 293]
[22, 43, 294]
[22, 46, 295]
[22, 49, 296]
[22, 58, 297]
[22, 60, 298]
[23, 2, 299]
[23, 8, 300]
[23, 21, 301]
[23, 24, 302]
[23, 28, 303]
[23, 34, 304]
[23, 37, 305]
[23, 38, 306]
[23, 39, 307]
[23, 47, 308]
[23, 52, 309]
[23, 57, 310]
[24, 1, 311]
[24, 3, 312]
[24, 5, 313]
[24, 10, 314]
[24, 12, 315]
[24, 14, 316]
[24, 19, 317]
[24, 22, 318]
[24, 23, 319]
[24, 26, 320]
[24, 28, 321]
[24, 30, 322]
[24, 36, 323]
[24, 38, 324]
[24, 41, 325]
[24, 47, 326]
[24, 61, 327]
[24, 63, 328]
[25, 6, 329]
[25, 7, 330]
[25, 10, 331]
[25, 17, 332]
[25, 23, 333]
[25, 29, 334]
[25, 33, 335]
[25, 37, 336]
[25, 42, 337]
[25, 44, 338]
[25, 48, 339]
[25, 49, 340]
[25, 50, 341]
[25, 60, 342]
[25, 62, 343]
[25, 63, 344]
[26, 0, 345]
[26, 6, 346]
[26, 8, 347]
[26, 11, 348]
[26, 15, 349]
[26, 16, 350]
[26, 20, 351]
[26, 28, 352]
[26, 32, 353]
[26, 37, 354]
[26, 45, 355]
[26, 46, 356]
[26, 48, 357]
[26, 51, 358]
[26, 58, 359]
[27, 0, 360]
[27, 5, 361]
[27, 7, 362]
[27, 9, 363]
[27, 27, 364]
[27, 35, 365]
[27, 37, 366]
[27, 40, 367]
[27, 48, 368]
[27, 50, 369]
[27, 54, 370]
[27, 55, 371]
[27, 56, 372]
[28, 6, 373]
[28, 7, 374]
[28, 11, 375]
[28, 13, 376]
[28, 18, 377]
[28, 19, 378]
[28, 21, 379]
[28, 30, 380]
[28, 37, 381]
[28, 39, 382]
[28, 45, 383]
[28, 49, 384]
[28, 50, 385]
[28, 55, 386]
[29, 6, 387]
[29, 9, 388]
[29, 10, 389]
[29, 16, 390]
[29, 20, 391]
[29, 21, 392]
[29, 25, 393]
[29, 30, 394]
[29, 32, 395]
[29, 33, 396]
[29, 43, 397]
[29, 48, 398]
[29, 49, 399]
[29, 52, 400]
[29, 53, 401]
[29, 60, 402]
[29, 63, 403]
[30, 0, 404]
[30, 5, 405]
[30, 18, 406]
[30, 25, 407]
[30, 26, 408]
[30, 27, 409]
[30, 31, 410]
[30, 37, 411]
[30, 41, 412]
[30, 50, 413]
[30, 60, 414]
[30, 62, 415]
[31, 0, 416]
[31, 1, 417]
[31, 4, 418]
[31, 9, 419]
[31, 12, 420]
[31, 17, 421]
[31, 18, 422]
[31, 22, 423]
[31, 23, 424]
[31, 24, 425]
[31, 25, 426]
[31, 31, 427]
[31, 39, 428]
[31, 42, 429]
[31, 46, 430]
[31, 55, 431]
[32, 1, 432]
[32, 4, 433]
[32, 5, 434]
[32, 15, 435]
[32, 19, 436]
[32, 21, 437]
[32, 25, 438]
[32, 30, 439]
[32, 34, 440]
[32, 44, 441]
[32, 45, 442]
[32, 48, 443]
[32, 53, 444]
[32, 54, 445]
[32, 55, 446]
[32, 62, 447]
[33, 4, 448]
[33, 14, 449]
[33, 16, 450]
[33, 25, 451]
[33, 34, 452]
[33, 35, 453]
[33, 38, 454]
[33, 41, 455]
[33, 45, 456]
[33, 47, 457]
[33, 49, 458]
[33, 58, 459]
[33, 62, 460]
[34, 6, 461]
[34, 16, 462]
[34, 24, 463]
[34, 26, 464]
[34, 30, 465]
[34, 32, 466]
[34, 36, 467]
[34, 38, 468]
[34, 41, 469]
[34, 42, 470]
[34, 47, 471]
[34, 51, 472]
[34, 52, 473]
[34, 58, 474]
[34, 61, 475]
[35, 0, 476]
[35, 4, 477]
[35, 6, 478]
[35, 9, 479]
[35, 12, 480]
[35, 16, 481]
[35, 20, 482]
[35, 28, 483]
[35, 42, 484]
[35, 44, 485]
[35, 45, 486]
[35, 46, 487]
[35, 47, 488]
[35, 49, 489]
[35, 55, 490]
[35, 57, 491]
[35, 62, 492]
[36, 1, 493]
[36, 12, 494]
[36, 17, 495]
[36, 19, 496]
[36, 28, 497]
[36, 30, 498]
[36, 31, 499]
[36, 52, 500]
[36, 56, 501]
[37, 5, 502]
[37, 7, 503]
[37, 8, 504]
[37, 17, 505]
[37, 20, 506]
[37, 21, 507]
[37, 31, 508]
[37, 40, 509]
[37, 44, 510]
[37, 52, 511]
[37, 58, 512]
[37, 61, 513]
[38, 7, 514]
[38, 9, 515]
[38, 12, 516]
[38, 24, 517]
[38, 49, 518]
[38, 50, 519]
[38, 51, 520]
[38, 54, 521]
[38, 57, 522]
[38, 58, 523]
[39, 4, 524]
[39, 5, 525]
[39, 7, 526]
[39, 8, 527]
[39, 10, 528]
[39, 14, 529]
[39, 23, 530]
[39, 24, 531]
[39, 31, 532]
[39, 32, 533]
[39, 34, 534]
[39, 45, 535]
[39, 47, 536]
[39, 48, 537]
[39, 50, 538]
[39, 55, 539]
[39, 57, 540]
[39, 63, 541]
[40, 0, 542]
[40, 3, 543]
[40, 12, 544]
[40, 15, 545]
[40, 20, 546]
[40, 23, 547]
[40, 28, 548]
[40, 45, 549]
[40, 46, 550]
[40, 50, 551]
[40, 56, 552]
[40, 57, 553]
[40, 58, 554]
[40, 60, 555]
[40, 61, 556]
[40, 63, 557]
[41, 3, 558]
[41, 7, 559]
[41, 9, 560]
[41, 14, 561]
[41, 15, 562]
[41, 26, 563]
[41, 30, 564]
[41, 31, 565]
[41, 40, 566]
[41, 42, 567]
[41, 43, 568]
[41, 46, 569]
[41, 51, 570]
[41, 54, 571]
[41, 59, 572]
[42, 5, 573]
[42, 12, 574]
[42, 16, 575]
[42, 17, 576]
[42, 18, 577]
[42, 21, 578]
[42, 22, 579]
[42, 23, 580]
[42, 24, 581]
[42, 28, 582]
[42, 29, 583]
[42, 32, 584]
[42, 53, 585]
[42, 54, 586]
[42, 55, 587]
[42, 61, 588]
[42, 62, 589]
[42, 63, 590]
[43, 0, 591]
[43, 1, 592]
[43, 8, 593]
[43, 10, 594]
[43, 12, 595]
[43, 24, 596]
[43, 37, 597]
[43, 41, 598]
[43, 45, 599]
[43, 49, 600]
[43, 61, 601]
[44, 2, 602]
[44, 3, 603]
[44, 4, 604]
[44, 11, 605]
[44, 14, 606]
[44, 17, 607]
[44, 23, 608]
[44, 24, 609]
[44, 32, 610]
[44, 34, 611]
[44, 36, 612]
[44, 43, 613]
[44, 45, 614]
[44, 46, 615]
[44, 51, 616]
[44, 52, 617]
[44, 54, 618]
[44, 58, 619]
[44, 60, 620]
[44, 63, 621]
[45, 4, 622]
[45, 8, 623]
[45, 11, 624]
[45, 15, 625]
[45, 22, 626]
[45, 43, 627]
[45, 52, 628]
[45, 54, 629]
[45, 58, 630]
[46, 2, 631]
[46, 7, 632]
[46, 8, 633]
[46, 10, 634]
[46, 12, 635]
[46, 19, 636]
[46, 20, 637]
[46, 21, 638]
[46, 22, 639]
[46, 24, 640]
[46, 25, 641]
[46, 27, 642]
[46, 33, 643]
[46, 37, 644]
[46, 41, 645]
[46, 45, 646]
[46, 46, 647]
[46, 47, 648]
[46, 54, 649]
[46, 61, 650]
[47, 9, 651]
[47, 12, 652]
[47, 16, 653]
[47, 23, 654]
[47, 24, 655]
[47, 26, 656]
[47, 35, 657]
[47, 37, 658]
[47, 41, 659]
[47, 47, 660]
[47, 54, 661]
[47, 57, 662]
[47, 62, 663]
[48, 1, 664]
[48, 5, 665]
[48, 14, 666]
[48, 17, 667]
[48, 33, 668]
[48, 35, 669]
[48, 45, 670]
[48, 47, 671]
[48, 52, 672]
[48, 58, 673]
[49, 0, 674]
[49, 1, 675]
[49, 2, 676]
[49, 10, 677]
[49, 13, 678]
[49, 23, 679]
[49, 27, 680]
[49, 31, 681]
[49, 33, 682]
[49, 35, 683]
[49, 41, 684]
[49, 46, 685]
[49, 48, 686]
[49, 63, 687]
[50, 10, 688]
[50, 14, 689]
[50, 17, 690]
[50, 22, 691]
[50, 24, 692]
[50, 28, 693]
[50, 41, 694]
[50, 43, 695]
[50, 46, 696]
[50, 48, 697]
[50, 50, 698]
[50, 52, 699]
[50, 55, 700]
[50, 57, 701]
[50, 59, 702]
[50, 61, 703]
[51, 3, 704]
[51, 8, 705]
[51, 15, 706]
[51, 18, 707]
[51, 20, 708]
[51, 21, 709]
[51, 25, 710]
[51, 29, 711]
[51, 33, 712]
[51, 40, 713]
[51, 48, 714]
[51, 51, 715]
[51, 54, 716]
[51, 57, 717]
[52, 1, 718]
[52, 3, 719]
[52, 5, 720]
[52, 6, 721]
[52, 7, 722]
[52, 10, 723]
[52, 20, 724]
[52, 26, 725]
[52, 41, 726]
[52, 48, 727]
[52, 54, 728]
[52, 59, 729]
[52, 60, 730]
[52, 61, 731]
[53, 7, 732]
[53, 10, 733]
[53, 16, 734]
[53, 22, 735]
[53, 24, 736]
[53, 29, 737]
[53, 30, 738]
[53, 37, 739]
[53, 38, 740]
[53, 42, 741]
[53, 44, 742]
[53, 50, 743]
[53, 53, 744]
[53, 55, 745]
[53, 56, 746]
[54, 3, 747]
[54, 7, 748]
[54, 8, 749]
[54, 18, 750]
[54, 28, 751]
[54, 34, 752]
[54, 38, 753]
[54, 39, 754]
[54, 43, 755]
[54, 44, 756]
[54, 46, 757]
[54, 48, 758]
[54, 55, 759]
[54, 57, 760]
[54, 60, 761]
[54, 61, 762]
[55, 0, 763]
[55, 1, 764]
[55, 3, 765]
[55, 15, 766]
[55, 26, 767]
[55, 27, 768]
[55, 29, 769]
[55, 40, 770]
[55, 43, 771]
[55, 50, 772]
[55, 53, 773]
[55, 55, 774]
[56, 5, 775]
[56, 6, 776]
[56, 14, 777]
[56, 18, 778]
[56, 19, 779]
[56, 25, 780]
[56, 27, 781]
[56, 29, 782]
[56, 32, 783]
[56, 38, 784]
[56, 39, 785]
[56, 44, 786]
[56, 49, 787]
[56, 50, 788]
[56, 53, 789]
[56, 61, 790]
[57, 2, 791]
[57, 21, 792]
[57, 23, 793]
[57, 37, 794]
[57, 40, 795]
[57, 41, 796]
[57, 46, 797]
[57, 56, 798]
[57, 59, 799]
[58, 23, 800]
[58, 37, 801]
[58, 38, 802]
[58, 43, 803]
[58, 45, 804]
[58, 48, 805]
[58, 54, 806]
[58, 63, 807]
[59, 1, 808]
[59, 2, 809]
[59, 9, 810]
[59, 10, 811]
[59, 18, 812]
[59, 24, 813]
[59, 26, 814]
[59, 51, 815]
[59, 52, 816]
[60, 3, 817]
[60, 6, 818]
[60, 18, 819]
[60, 22, 820]
[60, 41, 821]
[60, 45, 822]
[60, 48, 823]
[60, 49, 824]
[60, 51, 825]
[60, 59, 826]
[60, 61, 827]
[61, 1, 828]
[61, 4, 829]
[61, 8, 830]
[61, 16, 831]
[61, 20, 832]
[61, 29, 833]
[61, 31, 834]
[61, 46, 835]
[61, 47, 836]
[61, 48, 837]
[61, 54, 838]
[61, 55, 839]
[61, 62, 840]
[62, 11, 841]
[62, 16, 842]
[62, 20, 843]
[62, 22, 844]
[62, 23, 845]
[62, 25, 846]
[62, 34, 847]
[62, 35, 848]
[62, 37, 849]
[62, 40, 850]
[62, 41, 851]
[62, 42, 852]
[62, 56, 853]
[63, 1, 854]
[63, 2, 855]
[63, 4, 856]
[63, 9, 857]
[63, 11, 858]
[63, 16, 859]
[63, 19, 860]
[63, 24, 861]
[63, 26, 862]
[63, 49, 863]
[63, 51, 864]
[63, 52, 865]
[63, 54, 866]
4.739299058914185
