867
[27, 56, 220]
[24, 61, 221]
[25, 60, 222]
[25, 63, 223]
[25, 62, 224]
[24, 63, 225]
[25, 49, 226]
[25, 48, 227]
[25, 50, 228]
[27, 50, 229]
[26, 51, 230]
[26, 48, 231]
[27, 48, 232]
[27, 55, 233]
[27, 54, 234]
[31, 55, 235]
[29, 53, 236]
[29, 52, 237]
[28, 55, 238]
[28, 49, 239]
[29, 49, 240]
[29, 48, 241]
[28, 50, 242]
[30, 50, 243]
[17, 49, 244]
[17, 51, 245]
[18, 51, 246]
[17, 53, 247]
[17, 55, 248]
[16, 54, 249]
[23, 52, 250]
[21, 49, 251]
[22, 49, 252]
[22, 60, 253]
[21, 60, 254]
[21, 57, 255]
[21, 56, 256]
[21, 59, 257]
[20, 59, 258]
[22, 58, 259]
[23, 57, 260]
[16, 56, 261]
[18, 57, 262]
[18, 63, 263]
[16, 61, 264]
[17, 61, 265]
[17, 34, 266]
[19, 35, 267]
[19, 38, 268]
[18, 39, 269]
[19, 36, 270]
[16, 37, 271]
[17, 39, 272]
[23, 39, 273]
[23, 38, 274]
[22, 39, 275]
[22, 37, 276]
[23, 37, 277]
[21, 37, 278]
[21, 35, 279]
[23, 34, 280]
[22, 35, 281]
[23, 47, 282]
[22, 46, 283]
[21, 47, 284]
[20, 47, 285]
[20, 40, 286]
[20, 41, 287]
[21, 40, 288]
[22, 43, 289]
[22, 41, 290]
[17, 42, 291]
[18, 42, 292]
[18, 40, 293]
[19, 40, 294]
[31, 46, 295]
[28, 45, 296]
[29, 43, 297]
[31, 42, 298]
[30, 41, 299]
[24, 41, 300]
[25, 42, 301]
[27, 40, 302]
[26, 46, 303]
[26, 45, 304]
[25, 44, 305]
[24, 47, 306]
[25, 33, 307]
[27, 35, 308]
[26, 32, 309]
[26, 37, 310]
[27, 37, 311]
[24, 36, 312]
[25, 37, 313]
[24, 38, 314]
[31, 39, 315]
[30, 37, 316]
[28, 37, 317]
[28, 39, 318]
[29, 33, 319]
[29, 32, 320]
[1, 32, 321]
[1, 34, 322]
[0, 35, 323]
[2, 33, 324]
[2, 38, 325]
[0, 37, 326]
[1, 36, 327]
[7, 39, 328]
[6, 36, 329]
[5, 33, 330]
[5, 35, 331]
[4, 35, 332]
[6, 32, 333]
[6, 33, 334]
[5, 45, 335]
[5, 41, 336]
[5, 40, 337]
[5, 42, 338]
[4, 42, 339]
[7, 40, 340]
[1, 43, 341]
[1, 42, 342]
[3, 42, 343]
[2, 42, 344]
[2, 43, 345]
[2, 40, 346]
[3, 41, 347]
[2, 46, 348]
[3, 45, 349]
[3, 44, 350]
[14, 46, 351]
[14, 47, 352]
[12, 44, 353]
[15, 40, 354]
[9, 41, 355]
[9, 40, 356]
[10, 42, 357]
[10, 43, 358]
[10, 41, 359]
[11, 46, 360]
[10, 45, 361]
[8, 46, 362]
[9, 33, 363]
[9, 35, 364]
[8, 35, 365]
[11, 35, 366]
[11, 38, 367]
[11, 37, 368]
[9, 37, 369]
[9, 36, 370]
[14, 39, 371]
[14, 36, 372]
[13, 37, 373]
[12, 39, 374]
[12, 33, 375]
[13, 32, 376]
[13, 34, 377]
[14, 61, 378]
[12, 61, 379]
[13, 63, 380]
[12, 62, 381]
[12, 56, 382]
[12, 57, 383]
[13, 58, 384]
[12, 58, 385]
[15, 59, 386]
[15, 58, 387]
[15, 57, 388]
[9, 58, 389]
[11, 59, 390]
[10, 62, 391]
[11, 60, 392]
[8, 63, 393]
[9, 49, 394]
[11, 51, 395]
[10, 51, 396]
[10, 49, 397]
[11, 54, 398]
[10, 54, 399]
[10, 53, 400]
[8, 55, 401]
[15, 53, 402]
[15, 52, 403]
[12, 52, 404]
[13, 52, 405]
[12, 55, 406]
[15, 51, 407]
[15, 48, 408]
[1, 48, 409]
[0, 52, 410]
[1, 53, 411]
[1, 54, 412]
[7, 54, 413]
[4, 52, 414]
[5, 53, 415]
[5, 52, 416]
[5, 54, 417]
[5, 48, 418]
[6, 50, 419]
[6, 51, 420]
[6, 48, 421]
[4, 62, 422]
[5, 56, 423]
[6, 59, 424]
[6, 57, 425]
[0, 57, 426]
[1, 59, 427]
[3, 58, 428]
[2, 57, 429]
[0, 60, 430]
[0, 63, 431]
[60, 61, 432]
[61, 62, 433]
[60, 59, 434]
[62, 56, 435]
[57, 56, 436]
[57, 59, 437]
[58, 63, 438]
[56, 61, 439]
[56, 49, 440]
[56, 50, 441]
[59, 51, 442]
[58, 48, 443]
[58, 54, 444]
[59, 52, 445]
[56, 53, 446]
[63, 54, 447]
[63, 52, 448]
[61, 55, 449]
[61, 54, 450]
[60, 48, 451]
[60, 49, 452]
[61, 48, 453]
[60, 51, 454]
[63, 51, 455]
[63, 49, 456]
[49, 48, 457]
[51, 51, 458]
[50, 50, 459]
[50, 48, 460]
[51, 48, 461]
[51, 54, 462]
[50, 55, 463]
[50, 52, 464]
[48, 52, 465]
[55, 55, 466]
[54, 55, 467]
[55, 53, 468]
[53, 53, 469]
[53, 55, 470]
[52, 54, 471]
[52, 48, 472]
[53, 50, 473]
[55, 50, 474]
[54, 48, 475]
[54, 60, 476]
[54, 61, 477]
[52, 60, 478]
[52, 61, 479]
[53, 56, 480]
[52, 59, 481]
[54, 57, 482]
[48, 58, 483]
[50, 59, 484]
[50, 57, 485]
[51, 57, 486]
[50, 61, 487]
[49, 63, 488]
[48, 33, 489]
[49, 33, 490]
[49, 35, 491]
[48, 35, 492]
[51, 33, 493]
[54, 38, 494]
[54, 39, 495]
[53, 37, 496]
[53, 38, 497]
[54, 34, 498]
[54, 46, 499]
[54, 44, 500]
[53, 44, 501]
[52, 41, 502]
[53, 42, 503]
[55, 43, 504]
[54, 43, 505]
[55, 40, 506]
[49, 41, 507]
[50, 43, 508]
[50, 41, 509]
[51, 40, 510]
[50, 46, 511]
[48, 45, 512]
[49, 46, 513]
[48, 47, 514]
[60, 45, 515]
[61, 47, 516]
[61, 46, 517]
[60, 41, 518]
[62, 42, 519]
[62, 40, 520]
[62, 41, 521]
[57, 41, 522]
[57, 40, 523]
[58, 43, 524]
[58, 45, 525]
[56, 44, 526]
[57, 46, 527]
[56, 32, 528]
[58, 38, 529]
[58, 37, 530]
[57, 37, 531]
[56, 38, 532]
[56, 39, 533]
[62, 37, 534]
[62, 34, 535]
[62, 35, 536]
[33, 35, 537]
[33, 34, 538]
[32, 34, 539]
[34, 32, 540]
[34, 38, 541]
[34, 36, 542]
[33, 38, 543]
[39, 34, 544]
[39, 32, 545]
[39, 47, 546]
[39, 45, 547]
[37, 44, 548]
[37, 40, 549]
[33, 41, 550]
[35, 42, 551]
[34, 42, 552]
[34, 41, 553]
[35, 47, 554]
[35, 46, 555]
[34, 47, 556]
[35, 45, 557]
[35, 44, 558]
[32, 44, 559]
[32, 45, 560]
[33, 45, 561]
[33, 47, 562]
[47, 47, 563]
[46, 46, 564]
[46, 47, 565]
[46, 45, 566]
[44, 45, 567]
[44, 46, 568]
[45, 43, 569]
[44, 43, 570]
[46, 41, 571]
[47, 41, 572]
[41, 40, 573]
[41, 43, 574]
[41, 42, 575]
[43, 41, 576]
[43, 45, 577]
[40, 45, 578]
[41, 46, 579]
[40, 46, 580]
[42, 32, 581]
[43, 37, 582]
[46, 37, 583]
[47, 37, 584]
[44, 36, 585]
[44, 32, 586]
[44, 34, 587]
[47, 35, 588]
[46, 33, 589]
[47, 62, 590]
[46, 61, 591]
[44, 60, 592]
[44, 63, 593]
[45, 58, 594]
[44, 58, 595]
[47, 57, 596]
[40, 56, 597]
[40, 57, 598]
[41, 59, 599]
[40, 58, 600]
[42, 62, 601]
[42, 63, 602]
[42, 61, 603]
[43, 61, 604]
[40, 60, 605]
[40, 61, 606]
[40, 63, 607]
[41, 51, 608]
[40, 50, 609]
[43, 49, 610]
[42, 54, 611]
[42, 55, 612]
[42, 53, 613]
[41, 54, 614]
[47, 54, 615]
[46, 54, 616]
[44, 52, 617]
[45, 52, 618]
[45, 54, 619]
[44, 54, 620]
[44, 51, 621]
[32, 48, 622]
[33, 49, 623]
[34, 51, 624]
[35, 49, 625]
[35, 55, 626]
[34, 52, 627]
[32, 53, 628]
[32, 54, 629]
[32, 55, 630]
[39, 55, 631]
[38, 54, 632]
[36, 52, 633]
[37, 52, 634]
[39, 50, 635]
[38, 50, 636]
[38, 51, 637]
[38, 49, 638]
[39, 48, 639]
[39, 63, 640]
[37, 61, 641]
[36, 56, 642]
[37, 58, 643]
[38, 58, 644]
[38, 57, 645]
[39, 57, 646]
[33, 58, 647]
[34, 58, 648]
[35, 57, 649]
[35, 62, 650]
[34, 61, 651]
[33, 62, 652]
[32, 62, 653]
[32, 1, 654]
[35, 0, 655]
[35, 6, 656]
[34, 6, 657]
[35, 4, 658]
[32, 4, 659]
[32, 5, 660]
[33, 4, 661]
[39, 7, 662]
[38, 7, 663]
[39, 5, 664]
[39, 4, 665]
[37, 5, 666]
[37, 7, 667]
[36, 1, 668]
[39, 14, 669]
[38, 12, 670]
[36, 12, 671]
[37, 8, 672]
[39, 10, 673]
[38, 9, 674]
[39, 8, 675]
[35, 9, 676]
[35, 12, 677]
[33, 14, 678]
[32, 15, 679]
[46, 12, 680]
[47, 12, 681]
[45, 15, 682]
[44, 14, 683]
[45, 8, 684]
[45, 11, 685]
[44, 11, 686]
[46, 10, 687]
[46, 8, 688]
[47, 9, 689]
[41, 9, 690]
[43, 10, 691]
[43, 8, 692]
[42, 12, 693]
[43, 12, 694]
[40, 12, 695]
[41, 15, 696]
[41, 14, 697]
[40, 15, 698]
[40, 0, 699]
[41, 3, 700]
[40, 3, 701]
[43, 1, 702]
[43, 0, 703]
[42, 5, 704]
[41, 7, 705]
[46, 7, 706]
[44, 4, 707]
[45, 4, 708]
[44, 2, 709]
[44, 3, 710]
[46, 2, 711]
[44, 24, 712]
[47, 26, 713]
[46, 27, 714]
[46, 24, 715]
[46, 25, 716]
[47, 24, 717]
[41, 26, 718]
[42, 24, 719]
[43, 24, 720]
[42, 28, 721]
[42, 29, 722]
[40, 28, 723]
[41, 31, 724]
[41, 30, 725]
[42, 18, 726]
[42, 16, 727]
[42, 17, 728]
[42, 22, 729]
[42, 23, 730]
[42, 21, 731]
[40, 20, 732]
[40, 23, 733]
[47, 23, 734]
[46, 22, 735]
[46, 20, 736]
[46, 21, 737]
[45, 22, 738]
[44, 23, 739]
[44, 17, 740]
[46, 19, 741]
[47, 16, 742]
[33, 16, 743]
[32, 19, 744]
[34, 16, 745]
[35, 16, 746]
[35, 20, 747]
[32, 21, 748]
[39, 23, 749]
[37, 21, 750]
[37, 20, 751]
[36, 17, 752]
[37, 17, 753]
[36, 19, 754]
[39, 31, 755]
[36, 28, 756]
[37, 31, 757]
[36, 30, 758]
[36, 31, 759]
[38, 24, 760]
[39, 24, 761]
[32, 25, 762]
[33, 25, 763]
[34, 26, 764]
[34, 24, 765]
[34, 30, 766]
[35, 28, 767]
[32, 30, 768]
[61, 29, 769]
[61, 31, 770]
[63, 26, 771]
[62, 25, 772]
[63, 24, 773]
[56, 25, 774]
[56, 27, 775]
[59, 26, 776]
[59, 24, 777]
[56, 29, 778]
[56, 18, 779]
[56, 19, 780]
[59, 18, 781]
[58, 23, 782]
[57, 21, 783]
[57, 23, 784]
[62, 22, 785]
[62, 23, 786]
[62, 20, 787]
[61, 20, 788]
[60, 22, 789]
[61, 16, 790]
[60, 18, 791]
[63, 19, 792]
[62, 16, 793]
[63, 16, 794]
[48, 17, 795]
[51, 18, 796]
[50, 17, 797]
[50, 22, 798]
[51, 21, 799]
[51, 20, 800]
[49, 23, 801]
[52, 20, 802]
[53, 22, 803]
[53, 16, 804]
[54, 18, 805]
[54, 28, 806]
[55, 29, 807]
[53, 29, 808]
[53, 30, 809]
[53, 24, 810]
[52, 26, 811]
[55, 27, 812]
[55, 26, 813]
[49, 27, 814]
[50, 24, 815]
[51, 25, 816]
[50, 28, 817]
[51, 29, 818]
[49, 31, 819]
[48, 1, 820]
[49, 1, 821]
[49, 0, 822]
[49, 2, 823]
[51, 3, 824]
[48, 5, 825]
[54, 7, 826]
[52, 5, 827]
[53, 7, 828]
[52, 6, 829]
[52, 7, 830]
[52, 1, 831]
[52, 3, 832]
[55, 3, 833]
[54, 3, 834]
[55, 1, 835]
[55, 0, 836]
[55, 15, 837]
[53, 10, 838]
[52, 10, 839]
[54, 8, 840]
[49, 10, 841]
[50, 10, 842]
[51, 8, 843]
[51, 15, 844]
[50, 14, 845]
[49, 13, 846]
[48, 14, 847]
[61, 8, 848]
[63, 11, 849]
[62, 11, 850]
[63, 9, 851]
[59, 10, 852]
[59, 9, 853]
[56, 14, 854]
[57, 2, 855]
[59, 2, 856]
[59, 1, 857]
[56, 5, 858]
[56, 6, 859]
[63, 4, 860]
[61, 4, 861]
[60, 6, 862]
[61, 1, 863]
[60, 3, 864]
[63, 2, 865]
[63, 1, 866]
2.438692331314087
