867
[0, 37, 220]
[2, 38, 221]
[7, 39, 222]
[6, 36, 223]
[5, 35, 224]
[4, 35, 225]
[5, 33, 226]
[6, 32, 227]
[6, 33, 228]
[9, 33, 229]
[8, 35, 230]
[9, 35, 231]
[11, 35, 232]
[12, 33, 233]
[13, 32, 234]
[13, 34, 235]
[13, 37, 236]
[14, 36, 237]
[14, 39, 238]
[12, 39, 239]
[11, 38, 240]
[11, 37, 241]
[9, 37, 242]
[9, 36, 243]
[9, 40, 244]
[9, 41, 245]
[10, 42, 246]
[10, 43, 247]
[10, 41, 248]
[15, 40, 249]
[12, 44, 250]
[14, 46, 251]
[14, 47, 252]
[11, 46, 253]
[10, 45, 254]
[8, 46, 255]
[5, 45, 256]
[7, 40, 257]
[5, 41, 258]
[5, 40, 259]
[4, 42, 260]
[5, 42, 261]
[2, 43, 262]
[2, 42, 263]
[3, 42, 264]
[3, 41, 265]
[2, 40, 266]
[1, 42, 267]
[1, 43, 268]
[3, 44, 269]
[3, 45, 270]
[2, 46, 271]
[1, 48, 272]
[5, 48, 273]
[6, 48, 274]
[6, 50, 275]
[6, 51, 276]
[4, 52, 277]
[5, 53, 278]
[5, 52, 279]
[7, 54, 280]
[5, 54, 281]
[1, 53, 282]
[0, 52, 283]
[1, 54, 284]
[0, 57, 285]
[2, 57, 286]
[3, 58, 287]
[1, 59, 288]
[0, 60, 289]
[0, 63, 290]
[4, 62, 291]
[6, 59, 292]
[5, 56, 293]
[6, 57, 294]
[11, 59, 295]
[9, 58, 296]
[8, 63, 297]
[10, 62, 298]
[11, 60, 299]
[12, 61, 300]
[12, 62, 301]
[13, 63, 302]
[14, 61, 303]
[15, 59, 304]
[15, 58, 305]
[12, 58, 306]
[13, 58, 307]
[12, 57, 308]
[12, 56, 309]
[15, 57, 310]
[15, 53, 311]
[15, 52, 312]
[13, 52, 313]
[12, 52, 314]
[12, 55, 315]
[11, 54, 316]
[10, 54, 317]
[8, 55, 318]
[10, 53, 319]
[11, 51, 320]
[10, 51, 321]
[9, 49, 322]
[10, 49, 323]
[15, 51, 324]
[15, 48, 325]
[17, 49, 326]
[17, 51, 327]
[18, 51, 328]
[21, 49, 329]
[22, 49, 330]
[23, 52, 331]
[17, 53, 332]
[16, 54, 333]
[17, 55, 334]
[16, 56, 335]
[18, 57, 336]
[17, 61, 337]
[16, 61, 338]
[18, 63, 339]
[21, 60, 340]
[22, 60, 341]
[22, 58, 342]
[21, 59, 343]
[20, 59, 344]
[21, 57, 345]
[21, 56, 346]
[23, 57, 347]
[27, 56, 348]
[26, 58, 349]
[25, 60, 350]
[24, 61, 351]
[24, 63, 352]
[25, 63, 353]
[25, 62, 354]
[29, 60, 355]
[29, 63, 356]
[30, 62, 357]
[30, 60, 358]
[31, 55, 359]
[29, 53, 360]
[29, 52, 361]
[28, 55, 362]
[27, 55, 363]
[27, 54, 364]
[27, 50, 365]
[26, 51, 366]
[25, 50, 367]
[25, 49, 368]
[25, 48, 369]
[26, 48, 370]
[27, 48, 371]
[29, 48, 372]
[29, 49, 373]
[28, 49, 374]
[28, 50, 375]
[30, 50, 376]
[31, 46, 377]
[28, 45, 378]
[31, 42, 379]
[30, 41, 380]
[29, 43, 381]
[27, 40, 382]
[24, 41, 383]
[25, 42, 384]
[25, 44, 385]
[26, 45, 386]
[26, 46, 387]
[24, 47, 388]
[23, 47, 389]
[22, 46, 390]
[21, 47, 391]
[20, 47, 392]
[18, 42, 393]
[17, 42, 394]
[18, 40, 395]
[19, 40, 396]
[20, 40, 397]
[21, 40, 398]
[20, 41, 399]
[22, 43, 400]
[22, 41, 401]
[23, 39, 402]
[22, 39, 403]
[23, 38, 404]
[23, 37, 405]
[22, 37, 406]
[21, 37, 407]
[19, 38, 408]
[18, 39, 409]
[17, 39, 410]
[16, 37, 411]
[19, 36, 412]
[19, 35, 413]
[17, 34, 414]
[21, 35, 415]
[22, 35, 416]
[23, 34, 417]
[25, 33, 418]
[26, 32, 419]
[27, 35, 420]
[24, 36, 421]
[25, 37, 422]
[24, 38, 423]
[27, 37, 424]
[26, 37, 425]
[28, 37, 426]
[28, 39, 427]
[31, 39, 428]
[30, 37, 429]
[29, 33, 430]
[29, 32, 431]
[34, 32, 432]
[33, 35, 433]
[33, 34, 434]
[32, 34, 435]
[33, 38, 436]
[34, 38, 437]
[34, 36, 438]
[39, 34, 439]
[39, 32, 440]
[42, 32, 441]
[44, 32, 442]
[46, 33, 443]
[47, 35, 444]
[44, 34, 445]
[44, 36, 446]
[47, 37, 447]
[46, 37, 448]
[43, 37, 449]
[41, 40, 450]
[41, 43, 451]
[41, 42, 452]
[43, 41, 453]
[47, 41, 454]
[46, 41, 455]
[45, 43, 456]
[44, 43, 457]
[44, 45, 458]
[46, 45, 459]
[46, 46, 460]
[47, 47, 461]
[46, 47, 462]
[44, 46, 463]
[43, 45, 464]
[40, 45, 465]
[40, 46, 466]
[41, 46, 467]
[39, 47, 468]
[37, 44, 469]
[39, 45, 470]
[37, 40, 471]
[34, 42, 472]
[35, 42, 473]
[34, 41, 474]
[33, 41, 475]
[32, 44, 476]
[32, 45, 477]
[33, 45, 478]
[35, 44, 479]
[35, 45, 480]
[35, 46, 481]
[35, 47, 482]
[34, 47, 483]
[33, 47, 484]
[32, 48, 485]
[33, 49, 486]
[34, 51, 487]
[35, 49, 488]
[39, 48, 489]
[38, 49, 490]
[38, 50, 491]
[39, 50, 492]
[38, 51, 493]
[36, 52, 494]
[37, 52, 495]
[38, 54, 496]
[39, 55, 497]
[35, 55, 498]
[34, 52, 499]
[32, 53, 500]
[32, 54, 501]
[32, 55, 502]
[35, 57, 503]
[34, 58, 504]
[33, 58, 505]
[32, 62, 506]
[33, 62, 507]
[35, 62, 508]
[34, 61, 509]
[37, 61, 510]
[39, 63, 511]
[38, 58, 512]
[37, 58, 513]
[36, 56, 514]
[38, 57, 515]
[39, 57, 516]
[40, 56, 517]
[40, 57, 518]
[41, 59, 519]
[40, 58, 520]
[40, 60, 521]
[40, 61, 522]
[40, 63, 523]
[42, 62, 524]
[42, 63, 525]
[43, 61, 526]
[42, 61, 527]
[44, 60, 528]
[44, 63, 529]
[47, 62, 530]
[46, 61, 531]
[44, 58, 532]
[45, 58, 533]
[47, 57, 534]
[46, 54, 535]
[47, 54, 536]
[45, 52, 537]
[44, 52, 538]
[44, 54, 539]
[45, 54, 540]
[42, 54, 541]
[42, 55, 542]
[41, 54, 543]
[42, 53, 544]
[41, 51, 545]
[40, 50, 546]
[43, 49, 547]
[44, 51, 548]
[49, 48, 549]
[50, 50, 550]
[51, 51, 551]
[50, 48, 552]
[51, 48, 553]
[52, 48, 554]
[54, 48, 555]
[55, 50, 556]
[53, 50, 557]
[53, 53, 558]
[55, 53, 559]
[55, 55, 560]
[54, 55, 561]
[53, 55, 562]
[52, 54, 563]
[50, 55, 564]
[51, 54, 565]
[50, 52, 566]
[48, 52, 567]
[51, 57, 568]
[50, 57, 569]
[50, 59, 570]
[48, 58, 571]
[49, 63, 572]
[50, 61, 573]
[52, 60, 574]
[52, 61, 575]
[54, 61, 576]
[54, 60, 577]
[52, 59, 578]
[53, 56, 579]
[54, 57, 580]
[57, 56, 581]
[57, 59, 582]
[56, 61, 583]
[58, 63, 584]
[60, 61, 585]
[61, 62, 586]
[60, 59, 587]
[62, 56, 588]
[63, 54, 589]
[63, 52, 590]
[61, 54, 591]
[61, 55, 592]
[58, 54, 593]
[56, 53, 594]
[59, 52, 595]
[59, 51, 596]
[56, 50, 597]
[56, 49, 598]
[58, 48, 599]
[60, 48, 600]
[61, 48, 601]
[60, 49, 602]
[60, 51, 603]
[63, 51, 604]
[63, 49, 605]
[61, 47, 606]
[61, 46, 607]
[60, 45, 608]
[62, 42, 609]
[62, 40, 610]
[62, 41, 611]
[60, 41, 612]
[58, 43, 613]
[57, 41, 614]
[57, 40, 615]
[56, 44, 616]
[58, 45, 617]
[57, 46, 618]
[54, 46, 619]
[54, 44, 620]
[53, 44, 621]
[50, 46, 622]
[48, 47, 623]
[49, 46, 624]
[48, 45, 625]
[50, 43, 626]
[49, 41, 627]
[50, 41, 628]
[51, 40, 629]
[52, 41, 630]
[53, 42, 631]
[54, 43, 632]
[55, 43, 633]
[55, 40, 634]
[54, 39, 635]
[54, 38, 636]
[53, 37, 637]
[53, 38, 638]
[49, 35, 639]
[48, 35, 640]
[49, 33, 641]
[48, 33, 642]
[51, 33, 643]
[54, 34, 644]
[56, 32, 645]
[57, 37, 646]
[56, 38, 647]
[56, 39, 648]
[58, 38, 649]
[58, 37, 650]
[62, 37, 651]
[62, 34, 652]
[62, 35, 653]
[61, 29, 654]
[61, 31, 655]
[56, 29, 656]
[59, 26, 657]
[56, 27, 658]
[56, 25, 659]
[59, 24, 660]
[63, 26, 661]
[62, 25, 662]
[63, 24, 663]
[62, 22, 664]
[62, 23, 665]
[60, 22, 666]
[61, 20, 667]
[62, 20, 668]
[63, 19, 669]
[63, 16, 670]
[62, 16, 671]
[61, 16, 672]
[60, 18, 673]
[59, 18, 674]
[56, 18, 675]
[56, 19, 676]
[57, 21, 677]
[58, 23, 678]
[57, 23, 679]
[53, 22, 680]
[52, 20, 681]
[54, 18, 682]
[53, 16, 683]
[51, 18, 684]
[50, 17, 685]
[48, 17, 686]
[51, 20, 687]
[51, 21, 688]
[50, 22, 689]
[49, 23, 690]
[49, 27, 691]
[51, 25, 692]
[50, 24, 693]
[53, 24, 694]
[55, 26, 695]
[55, 27, 696]
[52, 26, 697]
[53, 29, 698]
[54, 28, 699]
[55, 29, 700]
[53, 30, 701]
[51, 29, 702]
[50, 28, 703]
[49, 31, 704]
[46, 27, 705]
[47, 26, 706]
[47, 24, 707]
[46, 24, 708]
[46, 25, 709]
[44, 24, 710]
[43, 24, 711]
[42, 24, 712]
[41, 26, 713]
[40, 28, 714]
[42, 28, 715]
[42, 29, 716]
[41, 31, 717]
[41, 30, 718]
[39, 31, 719]
[36, 28, 720]
[36, 30, 721]
[37, 31, 722]
[36, 31, 723]
[34, 30, 724]
[32, 30, 725]
[35, 28, 726]
[34, 26, 727]
[33, 25, 728]
[32, 25, 729]
[34, 24, 730]
[38, 24, 731]
[39, 24, 732]
[39, 23, 733]
[37, 21, 734]
[37, 20, 735]
[32, 21, 736]
[35, 20, 737]
[32, 19, 738]
[33, 16, 739]
[34, 16, 740]
[35, 16, 741]
[37, 17, 742]
[36, 17, 743]
[36, 19, 744]
[42, 16, 745]
[42, 17, 746]
[42, 18, 747]
[40, 20, 748]
[40, 23, 749]
[42, 22, 750]
[42, 23, 751]
[42, 21, 752]
[44, 23, 753]
[45, 22, 754]
[46, 22, 755]
[47, 23, 756]
[46, 21, 757]
[46, 20, 758]
[46, 19, 759]
[44, 17, 760]
[47, 16, 761]
[45, 15, 762]
[44, 14, 763]
[46, 12, 764]
[47, 12, 765]
[46, 10, 766]
[47, 9, 767]
[46, 8, 768]
[45, 8, 769]
[45, 11, 770]
[44, 11, 771]
[43, 10, 772]
[43, 8, 773]
[41, 9, 774]
[40, 12, 775]
[42, 12, 776]
[43, 12, 777]
[41, 15, 778]
[41, 14, 779]
[40, 15, 780]
[39, 14, 781]
[38, 12, 782]
[36, 12, 783]
[32, 15, 784]
[33, 14, 785]
[35, 12, 786]
[35, 9, 787]
[37, 8, 788]
[39, 10, 789]
[38, 9, 790]
[39, 8, 791]
[39, 7, 792]
[38, 7, 793]
[39, 5, 794]
[39, 4, 795]
[37, 5, 796]
[37, 7, 797]
[35, 6, 798]
[34, 6, 799]
[32, 5, 800]
[32, 4, 801]
[33, 4, 802]
[35, 4, 803]
[32, 1, 804]
[35, 0, 805]
[36, 1, 806]
[40, 0, 807]
[43, 0, 808]
[43, 1, 809]
[41, 3, 810]
[40, 3, 811]
[41, 7, 812]
[42, 5, 813]
[44, 4, 814]
[45, 4, 815]
[46, 7, 816]
[46, 2, 817]
[44, 3, 818]
[44, 2, 819]
[49, 0, 820]
[49, 1, 821]
[48, 1, 822]
[49, 2, 823]
[51, 3, 824]
[52, 1, 825]
[55, 0, 826]
[55, 1, 827]
[55, 3, 828]
[54, 3, 829]
[52, 3, 830]
[52, 5, 831]
[54, 7, 832]
[53, 7, 833]
[52, 6, 834]
[52, 7, 835]
[48, 5, 836]
[51, 8, 837]
[50, 10, 838]
[49, 10, 839]
[49, 13, 840]
[48, 14, 841]
[50, 14, 842]
[51, 15, 843]
[55, 15, 844]
[52, 10, 845]
[53, 10, 846]
[54, 8, 847]
[59, 9, 848]
[59, 10, 849]
[56, 14, 850]
[63, 11, 851]
[62, 11, 852]
[61, 8, 853]
[63, 9, 854]
[63, 4, 855]
[61, 4, 856]
[60, 6, 857]
[56, 6, 858]
[56, 5, 859]
[59, 2, 860]
[57, 2, 861]
[59, 1, 862]
[61, 1, 863]
[60, 3, 864]
[63, 2, 865]
[63, 1, 866]
1.0719125270843506
