867
[1, 36, 220]
[2, 38, 221]
[5, 33, 222]
[4, 35, 223]
[5, 35, 224]
[6, 32, 225]
[6, 33, 226]
[6, 36, 227]
[7, 39, 228]
[1, 42, 229]
[1, 43, 230]
[2, 40, 231]
[3, 41, 232]
[2, 42, 233]
[2, 43, 234]
[3, 42, 235]
[3, 44, 236]
[3, 45, 237]
[2, 46, 238]
[5, 40, 239]
[5, 41, 240]
[4, 42, 241]
[5, 42, 242]
[7, 40, 243]
[5, 45, 244]
[9, 33, 245]
[8, 35, 246]
[9, 35, 247]
[11, 35, 248]
[9, 36, 249]
[9, 37, 250]
[11, 37, 251]
[11, 38, 252]
[12, 33, 253]
[13, 32, 254]
[13, 34, 255]
[13, 37, 256]
[12, 39, 257]
[14, 36, 258]
[14, 39, 259]
[9, 40, 260]
[9, 41, 261]
[10, 41, 262]
[10, 42, 263]
[10, 43, 264]
[8, 46, 265]
[10, 45, 266]
[11, 46, 267]
[15, 40, 268]
[12, 44, 269]
[14, 46, 270]
[14, 47, 271]
[1, 48, 272]
[0, 52, 273]
[1, 53, 274]
[1, 54, 275]
[5, 48, 276]
[6, 48, 277]
[6, 50, 278]
[6, 51, 279]
[4, 52, 280]
[5, 52, 281]
[5, 53, 282]
[5, 54, 283]
[7, 54, 284]
[0, 57, 285]
[1, 59, 286]
[2, 57, 287]
[3, 58, 288]
[0, 60, 289]
[0, 63, 290]
[5, 56, 291]
[6, 57, 292]
[6, 59, 293]
[4, 62, 294]
[9, 49, 295]
[10, 49, 296]
[10, 51, 297]
[11, 51, 298]
[8, 55, 299]
[10, 53, 300]
[10, 54, 301]
[11, 54, 302]
[15, 48, 303]
[15, 51, 304]
[12, 52, 305]
[13, 52, 306]
[12, 55, 307]
[15, 52, 308]
[15, 53, 309]
[9, 58, 310]
[11, 59, 311]
[8, 63, 312]
[11, 60, 313]
[10, 62, 314]
[12, 56, 315]
[12, 57, 316]
[12, 58, 317]
[13, 58, 318]
[15, 57, 319]
[15, 58, 320]
[15, 59, 321]
[12, 61, 322]
[12, 62, 323]
[13, 63, 324]
[14, 61, 325]
[17, 34, 326]
[19, 35, 327]
[16, 37, 328]
[17, 39, 329]
[19, 36, 330]
[18, 39, 331]
[19, 38, 332]
[21, 35, 333]
[22, 35, 334]
[23, 34, 335]
[21, 37, 336]
[22, 37, 337]
[23, 37, 338]
[22, 39, 339]
[23, 38, 340]
[23, 39, 341]
[17, 42, 342]
[18, 40, 343]
[19, 40, 344]
[18, 42, 345]
[20, 40, 346]
[20, 41, 347]
[21, 40, 348]
[22, 41, 349]
[22, 43, 350]
[20, 47, 351]
[21, 47, 352]
[22, 46, 353]
[23, 47, 354]
[25, 33, 355]
[26, 32, 356]
[27, 35, 357]
[24, 36, 358]
[25, 37, 359]
[24, 38, 360]
[26, 37, 361]
[27, 37, 362]
[29, 32, 363]
[29, 33, 364]
[28, 37, 365]
[28, 39, 366]
[30, 37, 367]
[31, 39, 368]
[24, 41, 369]
[25, 42, 370]
[27, 40, 371]
[25, 44, 372]
[24, 47, 373]
[26, 45, 374]
[26, 46, 375]
[29, 43, 376]
[30, 41, 377]
[31, 42, 378]
[28, 45, 379]
[31, 46, 380]
[17, 49, 381]
[17, 51, 382]
[18, 51, 383]
[17, 53, 384]
[16, 54, 385]
[17, 55, 386]
[21, 49, 387]
[22, 49, 388]
[23, 52, 389]
[16, 56, 390]
[18, 57, 391]
[16, 61, 392]
[17, 61, 393]
[18, 63, 394]
[21, 56, 395]
[21, 57, 396]
[20, 59, 397]
[21, 59, 398]
[23, 57, 399]
[22, 58, 400]
[21, 60, 401]
[22, 60, 402]
[25, 48, 403]
[25, 49, 404]
[25, 50, 405]
[26, 48, 406]
[27, 48, 407]
[26, 51, 408]
[27, 50, 409]
[27, 54, 410]
[27, 55, 411]
[28, 49, 412]
[29, 48, 413]
[29, 49, 414]
[28, 50, 415]
[30, 50, 416]
[29, 52, 417]
[29, 53, 418]
[28, 55, 419]
[31, 55, 420]
[27, 56, 421]
[26, 58, 422]
[24, 61, 423]
[25, 60, 424]
[24, 63, 425]
[25, 62, 426]
[25, 63, 427]
[29, 60, 428]
[29, 63, 429]
[30, 60, 430]
[30, 62, 431]
[32, 1, 432]
[35, 0, 433]
[32, 4, 434]
[32, 5, 435]
[33, 4, 436]
[35, 4, 437]
[34, 6, 438]
[35, 6, 439]
[36, 1, 440]
[37, 5, 441]
[37, 7, 442]
[39, 4, 443]
[39, 5, 444]
[38, 7, 445]
[39, 7, 446]
[35, 9, 447]
[32, 15, 448]
[33, 14, 449]
[35, 12, 450]
[37, 8, 451]
[38, 9, 452]
[39, 8, 453]
[39, 10, 454]
[36, 12, 455]
[38, 12, 456]
[39, 14, 457]
[40, 0, 458]
[40, 3, 459]
[41, 3, 460]
[43, 0, 461]
[43, 1, 462]
[41, 7, 463]
[42, 5, 464]
[44, 2, 465]
[44, 3, 466]
[46, 2, 467]
[44, 4, 468]
[45, 4, 469]
[46, 7, 470]
[41, 9, 471]
[43, 8, 472]
[43, 10, 473]
[40, 12, 474]
[40, 15, 475]
[41, 14, 476]
[41, 15, 477]
[42, 12, 478]
[43, 12, 479]
[45, 8, 480]
[44, 11, 481]
[45, 11, 482]
[46, 8, 483]
[47, 9, 484]
[46, 10, 485]
[44, 14, 486]
[45, 15, 487]
[46, 12, 488]
[47, 12, 489]
[33, 16, 490]
[32, 19, 491]
[34, 16, 492]
[35, 16, 493]
[32, 21, 494]
[35, 20, 495]
[36, 17, 496]
[37, 17, 497]
[36, 19, 498]
[37, 20, 499]
[37, 21, 500]
[39, 23, 501]
[32, 25, 502]
[33, 25, 503]
[34, 24, 504]
[34, 26, 505]
[32, 30, 506]
[35, 28, 507]
[34, 30, 508]
[38, 24, 509]
[39, 24, 510]
[36, 28, 511]
[36, 30, 512]
[36, 31, 513]
[37, 31, 514]
[39, 31, 515]
[42, 16, 516]
[42, 17, 517]
[42, 18, 518]
[40, 20, 519]
[40, 23, 520]
[42, 21, 521]
[42, 22, 522]
[42, 23, 523]
[44, 17, 524]
[47, 16, 525]
[46, 19, 526]
[44, 23, 527]
[45, 22, 528]
[46, 20, 529]
[46, 21, 530]
[46, 22, 531]
[47, 23, 532]
[41, 26, 533]
[42, 24, 534]
[43, 24, 535]
[40, 28, 536]
[41, 30, 537]
[41, 31, 538]
[42, 28, 539]
[42, 29, 540]
[44, 24, 541]
[46, 24, 542]
[46, 25, 543]
[47, 24, 544]
[46, 27, 545]
[47, 26, 546]
[48, 1, 547]
[49, 0, 548]
[49, 1, 549]
[49, 2, 550]
[51, 3, 551]
[48, 5, 552]
[52, 1, 553]
[52, 3, 554]
[55, 0, 555]
[55, 1, 556]
[54, 3, 557]
[55, 3, 558]
[52, 5, 559]
[52, 6, 560]
[52, 7, 561]
[53, 7, 562]
[54, 7, 563]
[49, 10, 564]
[51, 8, 565]
[50, 10, 566]
[49, 13, 567]
[48, 14, 568]
[50, 14, 569]
[51, 15, 570]
[52, 10, 571]
[53, 10, 572]
[54, 8, 573]
[55, 15, 574]
[57, 2, 575]
[59, 1, 576]
[59, 2, 577]
[56, 5, 578]
[56, 6, 579]
[61, 1, 580]
[60, 3, 581]
[63, 1, 582]
[63, 2, 583]
[61, 4, 584]
[60, 6, 585]
[63, 4, 586]
[59, 9, 587]
[59, 10, 588]
[56, 14, 589]
[61, 8, 590]
[63, 9, 591]
[62, 11, 592]
[63, 11, 593]
[48, 17, 594]
[50, 17, 595]
[51, 18, 596]
[49, 23, 597]
[51, 20, 598]
[51, 21, 599]
[50, 22, 600]
[53, 16, 601]
[54, 18, 602]
[52, 20, 603]
[53, 22, 604]
[49, 27, 605]
[50, 24, 606]
[51, 25, 607]
[49, 31, 608]
[50, 28, 609]
[51, 29, 610]
[53, 24, 611]
[52, 26, 612]
[55, 26, 613]
[55, 27, 614]
[53, 29, 615]
[53, 30, 616]
[54, 28, 617]
[55, 29, 618]
[56, 18, 619]
[56, 19, 620]
[59, 18, 621]
[57, 21, 622]
[57, 23, 623]
[58, 23, 624]
[61, 16, 625]
[60, 18, 626]
[62, 16, 627]
[63, 16, 628]
[63, 19, 629]
[61, 20, 630]
[60, 22, 631]
[62, 20, 632]
[62, 22, 633]
[62, 23, 634]
[56, 25, 635]
[56, 27, 636]
[59, 24, 637]
[59, 26, 638]
[56, 29, 639]
[62, 25, 640]
[63, 24, 641]
[63, 26, 642]
[61, 29, 643]
[61, 31, 644]
[32, 34, 645]
[33, 34, 646]
[33, 35, 647]
[34, 32, 648]
[33, 38, 649]
[34, 36, 650]
[34, 38, 651]
[39, 32, 652]
[39, 34, 653]
[33, 41, 654]
[34, 41, 655]
[34, 42, 656]
[35, 42, 657]
[32, 44, 658]
[32, 45, 659]
[33, 45, 660]
[33, 47, 661]
[35, 44, 662]
[35, 45, 663]
[34, 47, 664]
[35, 46, 665]
[35, 47, 666]
[37, 40, 667]
[37, 44, 668]
[39, 45, 669]
[39, 47, 670]
[42, 32, 671]
[43, 37, 672]
[44, 32, 673]
[44, 34, 674]
[46, 33, 675]
[47, 35, 676]
[44, 36, 677]
[46, 37, 678]
[47, 37, 679]
[41, 40, 680]
[41, 42, 681]
[41, 43, 682]
[43, 41, 683]
[40, 45, 684]
[40, 46, 685]
[41, 46, 686]
[43, 45, 687]
[44, 43, 688]
[45, 43, 689]
[46, 41, 690]
[47, 41, 691]
[44, 45, 692]
[44, 46, 693]
[46, 45, 694]
[46, 46, 695]
[46, 47, 696]
[47, 47, 697]
[32, 48, 698]
[33, 49, 699]
[35, 49, 700]
[34, 51, 701]
[32, 53, 702]
[32, 54, 703]
[32, 55, 704]
[34, 52, 705]
[35, 55, 706]
[38, 49, 707]
[39, 48, 708]
[38, 50, 709]
[38, 51, 710]
[39, 50, 711]
[36, 52, 712]
[37, 52, 713]
[38, 54, 714]
[39, 55, 715]
[33, 58, 716]
[35, 57, 717]
[34, 58, 718]
[32, 62, 719]
[33, 62, 720]
[34, 61, 721]
[35, 62, 722]
[36, 56, 723]
[37, 58, 724]
[38, 57, 725]
[39, 57, 726]
[38, 58, 727]
[37, 61, 728]
[39, 63, 729]
[40, 50, 730]
[41, 51, 731]
[43, 49, 732]
[41, 54, 733]
[42, 53, 734]
[42, 54, 735]
[42, 55, 736]
[44, 51, 737]
[44, 52, 738]
[45, 52, 739]
[44, 54, 740]
[45, 54, 741]
[46, 54, 742]
[47, 54, 743]
[40, 56, 744]
[40, 57, 745]
[40, 58, 746]
[41, 59, 747]
[40, 60, 748]
[40, 61, 749]
[40, 63, 750]
[42, 61, 751]
[43, 61, 752]
[42, 62, 753]
[42, 63, 754]
[44, 58, 755]
[45, 58, 756]
[47, 57, 757]
[44, 60, 758]
[44, 63, 759]
[46, 61, 760]
[47, 62, 761]
[48, 33, 762]
[49, 33, 763]
[48, 35, 764]
[49, 35, 765]
[51, 33, 766]
[54, 34, 767]
[53, 37, 768]
[53, 38, 769]
[54, 38, 770]
[54, 39, 771]
[49, 41, 772]
[50, 41, 773]
[51, 40, 774]
[50, 43, 775]
[48, 45, 776]
[48, 47, 777]
[49, 46, 778]
[50, 46, 779]
[52, 41, 780]
[53, 42, 781]
[55, 40, 782]
[54, 43, 783]
[55, 43, 784]
[53, 44, 785]
[54, 44, 786]
[54, 46, 787]
[56, 32, 788]
[57, 37, 789]
[56, 38, 790]
[56, 39, 791]
[58, 37, 792]
[58, 38, 793]
[62, 34, 794]
[62, 35, 795]
[62, 37, 796]
[57, 40, 797]
[57, 41, 798]
[58, 43, 799]
[56, 44, 800]
[57, 46, 801]
[58, 45, 802]
[60, 41, 803]
[62, 40, 804]
[62, 41, 805]
[62, 42, 806]
[60, 45, 807]
[61, 46, 808]
[61, 47, 809]
[49, 48, 810]
[50, 48, 811]
[51, 48, 812]
[50, 50, 813]
[51, 51, 814]
[48, 52, 815]
[50, 52, 816]
[50, 55, 817]
[51, 54, 818]
[52, 48, 819]
[53, 50, 820]
[54, 48, 821]
[55, 50, 822]
[53, 53, 823]
[52, 54, 824]
[53, 55, 825]
[55, 53, 826]
[54, 55, 827]
[55, 55, 828]
[48, 58, 829]
[50, 57, 830]
[51, 57, 831]
[50, 59, 832]
[49, 63, 833]
[50, 61, 834]
[53, 56, 835]
[52, 59, 836]
[54, 57, 837]
[52, 60, 838]
[52, 61, 839]
[54, 60, 840]
[54, 61, 841]
[56, 49, 842]
[56, 50, 843]
[58, 48, 844]
[59, 51, 845]
[56, 53, 846]
[59, 52, 847]
[58, 54, 848]
[60, 48, 849]
[60, 49, 850]
[61, 48, 851]
[60, 51, 852]
[63, 49, 853]
[63, 51, 854]
[61, 54, 855]
[61, 55, 856]
[63, 52, 857]
[63, 54, 858]
[57, 56, 859]
[57, 59, 860]
[56, 61, 861]
[58, 63, 862]
[60, 59, 863]
[62, 56, 864]
[60, 61, 865]
[61, 62, 866]
3.73586368560791
